title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,country,specialty
Ingénieur construction/Ingénieure construction,Groupe SOFLUX,"Pays de la Loire, France","À propos de SNEE Groupe Soflux : SNEE Groupe Soflux est une entreprise reconnue dans les domaines du génie électrique, génie climatique, plomberie et énergies renouvelables. Nous combinons savoir-faire, innovation et esprit d’équipe pour répondre à des projets ambitieux dans le respect des engagements qualité, sécurité et environnement. En tant que Conducteur de travaux (f/h) chez SNEE Groupe Soflux Agence de Nantes (44), et après quelques jours d'intégration, en collaboration direct avec Direc…",,,,2025-04-14T07:38:03Z,https://www.adzuna.fr/land/ad/5143868595?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=373550DE8365580474DCA7DE59171A8CBA7D3ABD,Unknown,fr,genie_civil_btp
Superviseur construction/Superviseuse construction,Anotech,France,"Rejoignez notre équipe de spécialistes dans un projet d’envergure Notre vision : façonner l'avenir grâce à notre expertise. Anotech se positionne en tant que partenaire stratégique en gestion de projets complexes et hautement techniques dans le secteur de l’énergie. Grâce à notre expertise dans ce domaine, nous proposons des solutions innovantes qui garantissent le succès de toutes les phases du projet, tout en maintenant des normes élevées de qualité et de sécurité. Nos compétences techniques …",,,,2025-04-03T08:04:27Z,https://www.adzuna.fr/land/ad/5125964959?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=7F9E29E764E23EC814B9B56565837FC06CD66D40,Unknown,fr,genie_civil_btp
Superviseur construction/Superviseuse construction,ARKADIA INGENIERIE,France,"Description de l'entreprise Filiale de l'ensemblier industriel Boccard, ARKADIA Ingénierie est spécialisée en prestations techniques d'ingénierie et d'assistance à maîtrise d'ouvrage. Nous apportons notre expertise technique pluridisciplinaire dans les secteurs du nucléaire et de l'industrie. Avec plus de 170 collaborateurs, répartis sur plusieurs sites en France, ARKADIA Ingénierie est une structure agile et dynamique en plein développement. Description du poste Notre client, spécialisé dans l…",,,,2025-03-03T06:48:20Z,https://www.adzuna.fr/land/ad/5071532173?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=91B05B5719A02996D0977DFA51A2FE9F98D439DF,Unknown,fr,genie_civil_btp
Superviseur construction/Superviseuse construction,Crit Experts & Cadres,"Dreux, Eure-et-Loir","Le cabinet CRIT Experts et Cadres Normandie recherche un(e) chargé(e) d'affaires en infrastructures des réseaux urbains en CDI, à Dreux, pour l’un de nos clients. À propos de l'entreprise : Notre client est une entreprise spécialisée dans le déploiement et la maintenance des réseaux de distribution pour les collectivités et les entreprises. Intervenant dans des domaines variés tels que les réseaux de fibre optique, la distribution électrique , l'éclairage public et l'électricité du bâtiment , c…",,,,2025-04-12T06:07:03Z,https://www.adzuna.fr/land/ad/5141658349?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=91734CA3F74D5CD582CC88B8B4C636BEB8ADB50C,Unknown,fr,genie_civil_btp
Superviseur construction/Superviseuse construction,OpenSuccess,"Valenciennes, Nord","OpenSuccess, recherche pour l'un de ses clients, une société de 80 salariés située à Valenciennes, spécialisée dans l’étanchéité et le bardage de bâtiments variés. Leurs chantiers présentent une forte technicité et impliquent de nombreuses rénovations énergétiques. Nous recherchons 1 conducteur de travaux principal et conducteur de travaux spécialisés dans le bardage/étanchéité. Description du poste : Le conducteur de travaux est le garant du bon déroulement des chantiers, dans le respect des d…",,,,2025-04-06T10:06:04Z,https://www.adzuna.fr/land/ad/5132204373?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=EF66D1D1FC8E289FBC2710834A5F836D923795F1,Emplois Industrie et Construction,fr,genie_civil_btp
Ingénieur construction/Ingénieure construction,Crit Experts & Cadres,"Le Havre, Seine-Maritime","Acteur majeur du secteur du BTP, cette entreprise est spécialisée dans les travaux de terrassement, d’assainissement, de VRD ainsi que dans la fabrication et l’application de revêtements routiers. Grâce à un réseau de plusieurs agences réparties en Normandie et dans le Centre, elle intervient sur des chantiers situés dans les régions du Grand Ouest, Centre-Val de Loire et Île-de-France. Afin de garantir un haut niveau de qualité et d’efficacité, l’entreprise s’appuie sur des équipes qualifiées …",,,,2025-04-03T08:04:56Z,https://www.adzuna.fr/land/ad/5125965772?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=E7B81EE575CDCF203FDB0A9D631C97305187AC9A,Unknown,fr,genie_civil_btp
Superviseur construction/Superviseuse construction,NEO2,"Lyon, Rhône","L'entreprise : Créé en 2008, NEO2 est une société de conseil et d'assistance technique, spécialisée dans les métiers de l’ingénierie de process et des infrastructures industrielles. Notre groupe compte plus de 600 collaborateurs et intervient auprès de grands comptes dans les secteurs de l’Energie, l’Environnement, la Pharmaceutique, la Santé, l'Agroalimentaire, etc sur des projets industriels ou digitaux. Comment ? Nous détachons nos consultants ingénieurs, experts techniques et chefs de proje…",,,,2024-07-24T06:59:22Z,https://www.adzuna.fr/land/ad/4792536655?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=D2E8A4C9DCCE576A339C34934A4C93A65F94D9D0,Unknown,fr,genie_civil_btp
Spécialiste de la construction,RANDSTAD,"Ile-de-France, France","Randstad Search, Cabinet Conseil en Recrutement et Approche directe, intervient dans la recherche et l'évaluation des profils Middle et Top Management. Le cabinet est présent dans les principales métropoles françaises. Les consultants du Pôle BTP mettent à votre service leur expertise métier pour vous accompagner au mieux dans votre évolution professionnelle Nous recherchons pour notre pluralité de clients basés en Île de France, plusieurs profils et domaines de compétences : Conducteur de trav…",,,,2025-03-23T03:03:16Z,https://www.adzuna.fr/land/ad/5107185427?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=F3940E5F24D8CC0E73CE193FE17315752F162CB4,Emplois Industrie et Construction,fr,genie_civil_btp
Économiste en construction,AConstruct,"Neuville-en-Ferrain, Tourcoing","À propos de l'entreprise - AConstruct est une société active dans la construction et l'expansion de sites industriels ou logistiques. Nous recherchons un Economiste de la construction qui adhère à nos valeurs : positivisme, partenariat, excellence, réactivité, orientation humaine et confiance. À propos du rôle - En tant qu’Économiste de la Construction vous êtes garant du respect des objectifs de programme, coûts, qualité et délais des projets. Vous effectuez les métrés, chiffrages, dossiers, m…",,,,2025-03-28T03:31:16Z,https://www.adzuna.fr/land/ad/5114758523?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=9C1D900CEB6BE33E7D9469CCE82A127A444808CF,Unknown,fr,genie_civil_btp
Construction Manager,Webuild,"Ile-de-France, France","Webuild est une entreprise internationale de construction spécialisée en ingénierie civile, pionnière dans son domaine depuis 120 ans. Acteur mondial aux racines italiennes, nous nous consacrons à la réalisation d’infrastructures complexes, innovantes et durables, visant à améliorer la qualité de vie des populations. Au fil des décennies, nous avons conçu et édifié certains des ouvrages les plus emblématiques au monde. Webuild imagine, conçoit et construit des infrastructures majeures dans les …",,,,2025-03-23T03:02:16Z,https://www.adzuna.fr/land/ad/5107184403?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=0ED326AAF29A1EBD6ABE2EA249C35D1464BA7BD5,Unknown,fr,genie_civil_btp
Économiste en construction,Synergie,"Montargis, Loiret","La cellule recrutement CDD/CDI Synergie Centre Val-de-Loire recrute  Nous recherchons pour notre client situé sur l'agglomération de Montargis et spécialisé dans le domaine de la construction, un METREUR F/H dans le cadre d'un CDI. Rattaché(e) au bureau d'études, vous travaillerez en étroite collaboration avec les conducteurs de travaux et vos missions seront les suivantes : Analyse des dossiers d'AO, Evaluation des devis descriptifs, quantitatifs ou estimatifs établis préalablement aux travaux…",,,,2025-03-10T04:14:21Z,https://www.adzuna.fr/land/ad/5084558210?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=C007F1134448B60986CCA1A03AEB473FE99D7A5F,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Evry-Sud, Evry",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-04T19:45:59Z,https://www.adzuna.fr/land/ad/5037195659?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=052BFD14C129E5C23718D89C4EBFE06CBD491E49,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Rhône, Auvergne-Rhône-Alpes",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-03-22T05:47:42Z,https://www.adzuna.fr/land/ad/5105687548?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=B1F00C1384C49E63B257AF9DCF6E229DB32E9538,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Sannois, Argenteuil",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-04T19:45:58Z,https://www.adzuna.fr/land/ad/5037195403?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=6E101941358EABDD209DC2FF358B7AA9FC47BEFC,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Croissy-Beaubourg, Champs-sur-Marne",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,3200,3500,,2025-02-04T19:45:56Z,https://www.adzuna.fr/land/ad/5037194584?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=3D3F3CDD776816CA03528BD2E74322FA5BEFC920,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-08T07:28:44Z,https://www.adzuna.fr/land/ad/5042353440?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=CB034702549F9AE0D2EA662FAFFE9A844E29FA8B,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Calvados, Normandie",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-03-14T06:57:24Z,https://www.adzuna.fr/land/ad/5092608701?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=F14C9254A6225B8601C0F9618A28FC6FD19AABCC,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Bihorel, Rouen",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-21T07:52:19Z,https://www.adzuna.fr/land/ad/5058499499?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=29C93CE8E6ACE5DE6DB0403D233E1C8C416281D9,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Loiret, Centre",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-21T07:52:19Z,https://www.adzuna.fr/land/ad/5058499471?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=63087634E356DAF3F699AC6562571BCB1E64547D,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Vienne, Nouvelle-Aquitaine",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-04T19:46:00Z,https://www.adzuna.fr/land/ad/5037195985?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=8CE9FA76D84DDE3AC58E6A2BDC7D22A0A88F77D0,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Amiens 3e (Nord-Est), Amiens",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-21T07:52:20Z,https://www.adzuna.fr/land/ad/5058499501?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=966EC96C377B506888C13A31FC9AF79E89FF1F4D,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Doubs, Bourgogne-Franche-Comté",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-20T05:35:34Z,https://www.adzuna.fr/land/ad/5057165085?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=1A69FA5E8BDFFED9701C7D9FDC2A6D01A4987FD2,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Nice 13e Canton, Nice",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-05T02:04:19Z,https://www.adzuna.fr/land/ad/5037911628?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=B95F82DD6730B00AB068E20292FF2FBA53DB969C,Unknown,fr,genie_civil_btp
Responsable construction PV,ManpowerGroup,"Toulouse, Haute-Garonne","Responsable adjoint pôle construction PV (H/F) – Toulouse Vous avez une expérience solide en construction de centrales photovoltaïques en toiture et souhaitez relever un nouveau défi dans un environnement dynamique et ambitieux ? Cette opportunité est faite pour vous  L’ENTREPRISE Notre client est une entreprise internationale intervenant sur toute la chaîne de valeur des projets photovoltaïques : développement, construction et exploitation . Elle réalise des centrales solaires de 100 à 500 kWc…",,,,2025-03-17T02:49:47Z,https://www.adzuna.fr/land/ad/5096814439?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=1E46398ACEF2F01461351A9ACD16B8761BC07055,Emplois Industrie et Construction,fr,genie_civil_btp
Construction Manager Poste HTB,ELYS,"Paris, Ile-de-France","Localisation : Paris/Lyon Objectif : Concevoir et piloter les travaux de construction de postes HTB Missions : Assurer le suivi des travaux de construction en menant les taches suivantes : o Pilotage et Coordination des intervenants : entreprises, bureaux de contrôle technique, géotechnicien, coordonnateur Sécurité o Relation avec les gestionnaires de réseau public (RTE, ENEDIS…) o Animation des réunions de chantier o Rédaction des comptes-rendus, des rapports d’avancement o Rédaction des rappo…",,,,2025-03-19T03:15:25Z,https://www.adzuna.fr/land/ad/5100162528?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=7520FB7ADECDBF0691AD36B26D39FCD381F41A3C,Unknown,fr,genie_civil_btp
Gestionnaire de sinistres construction,GROUPE LEADER INSURANCE,France,"GESTIONNAIRE RECOURS SINISTRES CONSTRUCTION- H/F Groupe Leader Insurance Epône (78) Temps plein / CDI Le Groupe recherche pour l’une de ses filiales un Gestionnaire Sinistres dédié à l’exercice des Recours en matière d’assurance Dommages-Ouvrage. Ce poste est rattaché à la Direction Sinistres. En nous rejoignant vous intégrerez une entreprise dynamique avec une forte culture qui allie bienveillance et esprit familial. Vos missions : Identifier, en lien avec le pôle Indemnisation, les différents…",,,,2025-04-03T08:04:30Z,https://www.adzuna.fr/land/ad/5125965198?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=844AF0848E4CE0EA3208507815EAC0E1A0C994E7,Emplois Droit,fr,genie_civil_btp
Avocat construction - assurance,HINDER VANESSA,France,"Recherche Avocate collaboratrice/ Avocat collaborateur. Droit des assurances/ Droit de la responsabilité civile /Droit de la construction/Télétravail Vous aimez prendre la route et voir du pays ? Vous habitez dans l’ouest de la France ? Travailler exclusivement dans un bureau et réduire votre activité à quelques rares audiences, pour vous c’est non merci ? Vous avez besoin de bouger, vous détestez la monotonie ? Monter sur un toit ne vous fait pas peur ? Visiter des édifices en construction et …",,,,2025-04-06T10:07:51Z,https://www.adzuna.fr/land/ad/5132204937?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=B67619CB56EB031338A1822042906ED55FE51F2B,Unknown,fr,genie_civil_btp
Économiste en construction / électricité,ManpowerGroup,"Ivry-sur-Seine, Créteil","Sous la responsabilité du responsable bureau d'études, vos missions seront les suivantes : Répondre aux appels d’offres (environ 10 par mois) : - Analyser les dossiers de consultation des entreprises (DCE) - Identifier les besoins techniques et financiers des projets - Préparer et rédiger les réponses aux appels d’offres en respectant les délais impartis Réalisation de plannings : - Élaborer des plannings détaillés pour les projets en cours - Assurer le suivi et la mise à jour des plannings en …",,,,2025-02-15T02:42:23Z,https://www.adzuna.fr/land/ad/5050483070?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=E7DB1C39579BFB4825D57D31DB9D8AD928F2F688,Emplois Industrie et Construction,fr,genie_civil_btp
Expert Construction (h/f) (CDI),LHH,France,"Poste : LHH Recruitment Solutions, cabinet de conseil en recrutement, travail temporaire spécialisé, gestion de transition et évaluation d'experts, cadres et dirigeants recherche pour son client, spécialisé dans le domaine de l'énergie renouvelable et basé à LIlle, 1 Expert Construction (h/f) en CDI. Notre client est un acteur majeur dans le domaine de l'énergie renouvelable, axé sur l'innovation et l'excellence opérationnelle. Vous principales missions : En tant qu'Expert Constructions , vous …",,,permanent,2025-04-20T07:58:43Z,https://www.adzuna.fr/land/ad/5154248619?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=C2E30929468F70ABD559CE56EB9F124354B3A3B8,Unknown,fr,genie_civil_btp
Expert en construction (h/f) (CDI),LHH,France,"Poste : LHH Recruitment Solutions, cabinet de conseil en recrutement, travail temporaire spécialisé, gestion de transition et évaluation d'experts, cadres et dirigeants recherche pour son client, spécialisé dans le domaine de l'énergie renouvelable et basé en Ile de France, 1 Expert Construction (h/f) en CDI. Notre client est un acteur majeur dans le domaine de l'énergie renouvelable, axé sur l'innovation et l'excellence opérationnelle. Il offre un environnement de travail dynamique et stimulan…",,,permanent,2025-04-03T11:45:47Z,https://www.adzuna.fr/land/ad/5126067073?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=8F6C562041035A1D32C7CAC1F719C415D4BFDA9A,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Drôme, Auvergne-Rhône-Alpes",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-04T19:45:57Z,https://www.adzuna.fr/land/ad/5037195095?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=E9CFDAB2AB2544BED9EFDF54E4C915E404154D5F,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Maine-et-Loire, Pays de la Loire",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-04T19:45:58Z,https://www.adzuna.fr/land/ad/5037195375?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=E146EFC7CEACE5C4311A06C64C5CCCE8668DED85,Unknown,fr,genie_civil_btp
Expert Assurance Construction H/F,Groupe Saretec,"Pantin, Bobigny",Votre mission : Mener et réaliser des expertises chez les particuliers et professionnels en qualité d'expert(e) mandaté(e) par les compagnies d'assurance. Et concrètement ? - Faire preuve d'empathie et de pédagogie pour accompagner au mieux les clients sinistrés dans le cadre des garanties contractualisées - Mobiliser vos connaissances et votre expérience pour analyser et déterminer les causes d'un sinistre - Valider les garanties et chiffrer des dommages et réparations - Rédiger des rapports d…,,,,2025-02-05T02:04:18Z,https://www.adzuna.fr/land/ad/5037911619?se=wDCr8i4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=700DF9AE1A752DA6854FD0D84A6D090632842DFC,Unknown,fr,genie_civil_btp
